"Gene"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"KIAA1683"	"KIAA1683"	-0.277038378479159	2.20698380807589	8.63852498498068	0.00329127794779684	0.00402397017568236
"KIAA1704"	"KIAA1704"	-0.243496291553081	4.10628185639724	37.2400513909736	1.04446469063615e-09	1.69495744045954e-09
"KIAA1712"	"KIAA1712"	-0.00971477147657303	4.21697044543683	0.0572150553267647	0.810953071091939	0.82381359976128
"KIAA1715"	"KIAA1715"	0.224678447812711	5.92222553417772	39.6894133487384	2.97735065622389e-10	4.92719541039703e-10
"KIAA1731"	"KIAA1731"	-0.582498857252978	4.15495779298289	187.482762636872	1.12670030563627e-42	5.45344042952065e-42
"KIAA1737"	"KIAA1737"	-0.591984626257365	6.55832822742852	216.687551440548	4.77460564916321e-49	2.83286745831704e-48
"KIAA1755"	"KIAA1755"	-1.63234932454888	5.45399576778956	341.645217174979	2.79623765497468e-76	4.30192694272779e-75
"KIAA1797"	"KIAA1797"	-0.207653051858073	4.90460635303441	11.0345680375166	0.000894285114055172	0.00112853605266533
"KIAA1804"	"KIAA1804"	-0.344498714055586	0.275807736487918	9.32736274332331	0.0022575703413803	0.00278626136676578
"KIAA1826"	"KIAA1826"	0.364811405920564	5.47155330644633	108.149816253183	2.49210384788815e-25	6.8033542157037e-25
"KIAA1841"	"KIAA1841"	0.0445531648366996	3.67581868858686	0.813111697492218	0.367201872701987	0.388651960162792
"KIAA1908"	"KIAA1908"	-0.279581387857572	4.42975539876952	22.872518026218	1.73109313003712e-06	2.46931079353113e-06
"KIAA1919"	"KIAA1919"	0.425411396754466	1.28607449695843	71.8645992453952	2.30481966818473e-17	4.86114136601257e-17
"KIAA1949"	"KIAA1949"	0.604347523434363	6.41560021362211	130.40258242876	3.34554689605047e-30	1.06705182670462e-29
"KIAA1958"	"KIAA1958"	-0.563585312146969	2.52330426282691	47.6030464386114	5.21873211096701e-12	9.21023829945989e-12
"KIAA1967"	"KIAA1967"	-0.383530838674186	7.19880539600813	158.634553865729	2.24900090550398e-36	8.82591111655762e-36
"KIAA2013"	"KIAA2013"	0.376250022504177	5.82961472893803	65.2031176459575	6.756255481652e-16	1.3615020964348e-15
"KIAA2018"	"KIAA2018"	-0.817612939044619	4.705721811181	490.485375270514	1.11737794055986e-108	5.18470527098882e-107
"KIAA2022"	"KIAA2022"	-1.12638490450679	3.99830714243162	98.5260247853363	3.20781149430494e-23	8.13871135700186e-23
"KIAA2026"	"KIAA2026"	-1.04917914966438	5.69660080158763	482.608297375386	5.78345230385465e-107	2.48448186952237e-105
"KIDINS220"	"KIDINS220"	-0.656734831020648	7.83767423764093	267.478937131531	4.02136321181926e-60	3.50284447758769e-59
"KIF11"	"KIF11"	0.79817464272943	4.03025646928216	70.3577258046888	4.94687347957435e-17	1.03074103862691e-16
"KIF13A"	"KIF13A"	-1.4262568907425	6.19390089239023	437.231565209148	4.33479535530224e-97	1.36127618999372e-95
"KIF13B"	"KIF13B"	-0.513777393188293	6.14900797879145	77.5224717809951	1.31220998369489e-18	2.8657209132525e-18
"KIF14"	"KIF14"	1.23875016892513	2.44528199917684	91.071357649747	1.38583238854248e-21	3.3304607385341e-21
"KIF15"	"KIF15"	1.07831276761273	3.54649181308933	112.043635434984	3.49532005837271e-26	9.80654040408172e-26
"KIF16B"	"KIF16B"	0.0802491715983823	3.5153852377916	1.36500234363541	0.2426724096245	0.261513210818363
"KIF17"	"KIF17"	-0.30891768979404	2.69695627403244	9.47074246169768	0.00208774857563162	0.00258261438344176
"KIF18A"	"KIF18A"	2.04141169103585	1.81185157644993	286.866423036206	2.3952285788252e-64	2.38321128080086e-63
"KIF18B"	"KIF18B"	0.755674563422508	3.42221286330666	42.1884514987364	8.28880529960563e-11	1.40036216970931e-10
"KIF19"	"KIF19"	-1.59906131353679	2.57399666877284	83.7370536801848	5.65159545238352e-20	1.29213751364744e-19
"KIF1A"	"KIF1A"	-1.60639922652336	9.49293813735437	319.531860732657	1.83177588700869e-71	2.36351332586674e-70
"KIF1B"	"KIF1B"	-0.938194487811704	8.89714639667767	261.246409569977	9.17975459813308e-59	7.64003209759308e-58
"KIF1C"	"KIF1C"	-0.829682906898204	7.54015060465849	230.501753843747	4.63360433908718e-52	3.0941277683102e-51
"KIF20A"	"KIF20A"	2.15156214597495	3.14020037128651	223.571554678275	1.50440324414859e-50	9.48986743596474e-50
"KIF20B"	"KIF20B"	0.0862996225733787	2.80461791073242	1.77608277016611	0.182631076321827	0.199107620446652
"KIF21A"	"KIF21A"	-0.30269305716401	6.84712540202932	25.2223205072678	5.10875135261115e-07	7.44657605031732e-07
"KIF21B"	"KIF21B"	-1.78179877699871	6.97306353904833	271.166277699337	6.32013134756557e-61	5.65841320462009e-60
"KIF22"	"KIF22"	0.0965367389211482	5.38440794104666	3.3826615122174	0.065885579944426	0.0745933792801639
"KIF23"	"KIF23"	1.93503151105242	3.0336442401477	219.030913440627	1.47152673000082e-49	8.91351149381669e-49
"KIF24"	"KIF24"	0.520584047615326	2.40811958856718	50.1650844422321	1.41340443849467e-12	2.54437404328367e-12
"KIF26A"	"KIF26A"	-1.70668923070907	4.35338916756144	154.589761181994	1.72125132895206e-35	6.5678849470846e-35
"KIF26B"	"KIF26B"	-0.479702157846535	3.55445587591943	16.0170937958889	6.27731559388107e-05	8.38113970788677e-05
"KIF27"	"KIF27"	-0.467100000175262	2.21325858133455	51.191334551081	8.37876799868646e-13	1.52118666060928e-12
"KIF2A"	"KIF2A"	-0.673742387223087	6.22897617001707	204.331973854012	2.3689041995982e-46	1.29805549196e-45
"KIF2C"	"KIF2C"	1.83950449426213	3.70334343176922	213.474691718169	2.39781365479876e-48	1.39019416421793e-47
"KIF3A"	"KIF3A"	-1.34937127146574	6.5399662060518	488.93131024439	2.43415005071661e-108	1.10467681141769e-106
"KIF3B"	"KIF3B"	-0.27102148106662	6.88961936537427	47.5613767520554	5.33084878785365e-12	9.40352112851923e-12
"KIF3C"	"KIF3C"	-1.2857519262878	7.1851356702801	250.139787885603	2.42083223557375e-56	1.8681443643071e-55
"KIF4A"	"KIF4A"	1.65074076894574	3.72195254871741	182.624594587294	1.29535026944751e-41	6.01629318280127e-41
"KIF5A"	"KIF5A"	-1.49050670047212	7.68788229283347	96.8480267069185	7.48581088968549e-23	1.87754823717909e-22
"KIF5B"	"KIF5B"	-0.720682225041432	7.94219667167959	410.708398296217	2.56996185220958e-91	6.5158209692536e-90
"KIF5C"	"KIF5C"	-1.36256469306783	8.17592578102046	232.515792267529	1.6853997612119e-52	1.14016506276003e-51
"KIF6"	"KIF6"	-1.48565805330692	2.93477779653646	91.7297950093679	9.93575879926242e-22	2.39813237974195e-21
"KIF7"	"KIF7"	-0.727034892286078	4.64657873146174	187.148669589977	1.33272046459335e-42	6.42912168141216e-42
"KIF9"	"KIF9"	0.80882616116573	3.12772962917422	132.288668135604	1.29370828308612e-30	4.18058366389235e-30
"KIFAP3"	"KIFAP3"	-0.201858598012797	6.82054032488767	35.3261888351836	2.78857026130719e-09	4.43530341385896e-09
"KIFC1"	"KIFC1"	1.18250751297929	3.63700848884829	87.6628424501897	7.76189370453324e-21	1.825356321646e-20
"KIFC2"	"KIFC2"	-0.47868246970575	5.92918464772491	39.6451946965116	3.04553158430092e-10	5.03657308041174e-10
"KIFC3"	"KIFC3"	-0.130730712919775	5.56112753798597	5.24819403632966	0.0219695612938239	0.0256950508039012
"KILLIN"	"KILLIN"	-0.579270618900364	0.682718863325401	79.4377853711035	4.97651949480425e-19	1.10363162877269e-18
"KIN"	"KIN"	-0.685705412119759	3.43248984434538	208.614599034784	2.75502589082089e-47	1.54951475607669e-46
"KIRREL2"	"KIRREL2"	0.425804069644564	1.03404900181693	16.0047681136435	6.31831561120627e-05	8.4327698998279e-05
"KIRREL3"	"KIRREL3"	-0.983638681025628	3.70405891300631	53.0737888981422	3.21250710523769e-13	5.91397067173525e-13
"KIRREL"	"KIRREL"	0.64310793669402	2.89378620506756	36.7360001604388	1.35258462584625e-09	2.18371446731083e-09
"KITLG"	"KITLG"	0.112990374231294	5.30517406033199	2.11963419388587	0.145421273705129	0.159913693841941
"KIT"	"KIT"	-0.611429817889649	4.70645634511359	26.8811943381007	2.16353869330422e-07	3.19803447651268e-07
"KLC2"	"KLC2"	-0.658512926677422	6.07012492790649	147.708930892986	5.49234550481027e-34	1.98285999683637e-33
"KLC4"	"KLC4"	-0.474420442920261	5.04574884436147	168.764008167356	1.37760613596919e-38	5.8110734354388e-38
"KLF10"	"KLF10"	0.918028820820675	5.22424962297635	160.393778392694	9.28139257247911e-37	3.70156254192231e-36
"KLF11"	"KLF11"	0.199625006226064	3.24524383686777	12.8980554338862	0.000328923692272255	0.000424329735610893
"KLF12"	"KLF12"	-0.896063456425477	6.04792082310004	224.457276333089	9.64231192055595e-51	6.133205170206e-50
"KLF13"	"KLF13"	-0.933395398730647	6.90801964738174	340.428429591601	5.14714531946755e-76	7.8602555685582e-75
"KLF15"	"KLF15"	-1.09900978724069	6.15044179657629	150.155501281936	1.60313821260753e-34	5.89201114595563e-34
"KLF16"	"KLF16"	0.295857632084924	4.86583233923926	45.3052873028023	1.68593368556715e-11	2.9226753641427e-11
"KLF2"	"KLF2"	-0.259318292187642	4.05375938843932	13.932828363422	0.000189460437520084	0.000246878375695612
"KLF3"	"KLF3"	0.165504949633938	6.30570957258235	25.4844014688049	4.45974040367992e-07	6.5130295394002e-07
"KLF4"	"KLF4"	-0.555289588486822	3.51232929749473	34.2604966715895	4.8206829338361e-09	7.59153995791854e-09
"KLF5"	"KLF5"	0.930003337344159	1.15075119659563	90.566899558519	1.78827101534522e-21	4.28197146694555e-21
"KLF6"	"KLF6"	0.573198880043271	6.50427001216391	78.3435634420168	8.65910410113852e-19	1.90368792820323e-18
"KLF7"	"KLF7"	-0.515679036445121	2.71609574868865	65.7491906892703	5.12115943778769e-16	1.03719956884237e-15
"KLF8"	"KLF8"	0.125859717983055	0.993152074020574	1.66309728973272	0.197185652392262	0.214249226184537
"KLF9"	"KLF9"	-0.449098089173316	6.94087191161845	37.0217588965188	1.16818332666938e-09	1.89339341918861e-09
"KLHDC10"	"KLHDC10"	0.0808561617531576	5.46722271170457	1.7288810578583	0.18855385989752	0.205286472868797
"KLHDC1"	"KLHDC1"	-0.902944515332201	3.08370239039655	271.538361496403	5.24364802793541e-61	4.71212243950472e-60
"KLHDC2"	"KLHDC2"	-0.136361411084413	5.86862696727046	14.5733259012753	0.000134809381302011	0.000176954883770896
"KLHDC3"	"KLHDC3"	-0.391326278247998	7.3778839191013	97.6454729655019	5.00414399363806e-23	1.26210788494596e-22
"KLHDC4"	"KLHDC4"	-0.739126429856886	3.80453072995635	300.151738843419	3.05290025090805e-67	3.39714349979983e-66
"KLHDC5"	"KLHDC5"	-0.408536908791963	6.37471009664053	129.179260717911	6.19618486312451e-30	1.95685358340867e-29
"KLHDC8A"	"KLHDC8A"	1.70381813757754	5.7928807817409	246.30101187975	1.66293805563471e-55	1.24996647099811e-54
"KLHDC8B"	"KLHDC8B"	-0.0228079689862192	4.63578077286538	0.230269242739951	0.631324260901133	0.65162422109409
"KLHDC9"	"KLHDC9"	0.537345621465258	3.04833759483137	36.6528314515687	1.41153844603105e-09	2.27686262765365e-09
"KLHL11"	"KLHL11"	-1.18741821147707	2.35249161556336	178.633824510269	9.63203388305798e-41	4.34131240737953e-40
"KLHL12"	"KLHL12"	0.233186551050936	5.80073340529979	47.9551162676993	4.36088658346531e-12	7.71225935363148e-12
"KLHL13"	"KLHL13"	0.266384491082323	4.86105396833518	18.4223966374026	1.76965732063122e-05	2.41577831501915e-05
"KLHL15"	"KLHL15"	-0.447593047285448	4.05984872729628	130.380767115071	3.38251748447343e-30	1.0781309031863e-29
"KLHL17"	"KLHL17"	-0.231404319749169	3.3539710504548	12.2809817814781	0.000457597578706461	0.00058599205191804
"KLHL18"	"KLHL18"	-0.0770586308713259	4.59747396745732	5.58667047655479	0.0180976645760984	0.0212886885567706
"KLHL20"	"KLHL20"	-0.165814143306821	4.91724239582603	19.94440632237	7.97268641831374e-06	1.1055611233518e-05
"KLHL21"	"KLHL21"	0.0384259103449615	5.77944849560884	0.55446925964236	0.456497285387067	0.478614658208905
"KLHL22"	"KLHL22"	-0.293193411771405	5.44258693807043	86.0243200269631	1.77736292681228e-20	4.13214759779371e-20
"KLHL23"	"KLHL23"	-0.617529270672213	4.37591064001355	68.3269346668612	1.38516001948848e-16	2.84964638370537e-16
"KLHL24"	"KLHL24"	-0.508973556134715	6.34211397486038	177.970607786184	1.34441259956739e-40	6.03131738578776e-40
"KLHL25"	"KLHL25"	-0.832975734561015	5.95773692785816	133.665669813789	6.46559118049512e-31	2.11053807260491e-30
"KLHL26"	"KLHL26"	0.291082862928419	4.02606646735833	7.72988523895572	0.00543142014148771	0.00657007598498643
"KLHL28"	"KLHL28"	-0.843720130765618	4.99708357564144	313.36984441481	4.02846272727505e-70	4.95497492801707e-69
"KLHL29"	"KLHL29"	0.472790939963625	2.99487310134561	20.9571314204837	4.69676175785468e-06	6.58419869937661e-06
"KLHL2"	"KLHL2"	-0.442180194299939	5.42851378281247	55.162097655066	1.10988445441079e-13	2.07487051220365e-13
"KLHL32"	"KLHL32"	-1.95293667658303	4.80669231517529	335.796084561246	5.25321438692942e-75	7.74447909160664e-74
"KLHL35"	"KLHL35"	-0.403810824823978	1.42660980198076	9.31239631712083	0.00227608595736293	0.00280863419747214
"KLHL36"	"KLHL36"	-0.470273161326629	3.56640475130824	79.3778187852809	5.12988205685929e-19	1.13642391028542e-18
"KLHL3"	"KLHL3"	-0.966437361022676	3.38899212158233	139.217799184505	3.94699241752609e-32	1.34543464159466e-31
"KLHL4"	"KLHL4"	1.7180231665608	4.89602367640267	269.81202441756	1.2470324744121e-60	1.10417670532501e-59
"KLHL5"	"KLHL5"	-0.401996839671787	6.73743329566214	64.3092184061053	1.06346997740438e-15	2.12708688351522e-15
"KLHL6"	"KLHL6"	-0.120648819460262	3.05438589598938	1.38662173706734	0.238976436804527	0.257606989993979
"KLHL7"	"KLHL7"	0.434343679573653	6.30183471164186	135.680520651787	2.34361721159102e-31	7.76930303920383e-31
"KLHL8"	"KLHL8"	0.041518095734347	4.47565186637258	1.04638797830705	0.306340436944905	0.327032704494609
"KLHL9"	"KLHL9"	-0.297358627881691	5.96226741215614	20.9497296523509	4.71494363075547e-06	6.60840729426342e-06
"KLK6"	"KLK6"	-1.13164157036665	4.8456344798002	39.8282121726262	2.77310428332171e-10	4.59391586104227e-10
"KLK7"	"KLK7"	-2.17555691228777	0.579300594985313	49.6203344170007	1.86569924570055e-12	3.34444378157589e-12
"KLKB1"	"KLKB1"	-0.240933099577385	0.20343032700818	3.98637856243408	0.0458695512576163	0.052481901016084
"KLRAQ1"	"KLRAQ1"	-0.26624736560523	5.2155491348182	91.0015660499233	1.43558450321373e-21	3.44659317628942e-21
"KLRC2"	"KLRC2"	-2.7307631773494	5.07275714424542	138.734221689356	5.03522509455471e-32	1.71074756380823e-31
"KLRC3"	"KLRC3"	-2.1920069957424	3.73798527780303	174.880819471049	6.35671429834076e-40	2.79799795977742e-39
"KLRC4"	"KLRC4"	-1.98297121766816	1.33714566214618	83.0555425132693	7.97799309014093e-20	1.81428535918898e-19
"KLRG1"	"KLRG1"	0.27503441633885	1.27014887824225	19.0658700239006	1.26283209505357e-05	1.73519554290913e-05
"KL"	"KL"	-0.547237379523913	0.532196704888392	17.3915225846839	3.04179637509e-05	4.11244734050971e-05
"KMO"	"KMO"	1.83904012193609	0.503927090031748	161.675757588268	4.86997841277512e-37	1.95623411436586e-36
"KNDC1"	"KNDC1"	-1.57427126700692	5.8515915772222	187.979318991543	8.77837578373162e-43	4.26887961777234e-42
"KNTC1"	"KNTC1"	0.806282353161191	3.96063067238705	111.590639200582	4.39256777039862e-26	1.22786645321608e-25
"KPNA1"	"KPNA1"	0.114864141850047	6.68701710874803	23.0709896677827	1.56128706632177e-06	2.22950807448612e-06
"KPNA2"	"KPNA2"	1.36840841286749	6.35662952539262	560.187164603469	7.65428162919549e-124	5.93196425711269e-122
"KPNA3"	"KPNA3"	0.263292959280615	6.27445265511815	79.1035064827068	5.89396261536033e-19	1.30329764445657e-18
"KPNA4"	"KPNA4"	0.333544036773632	6.88425845173103	201.271365886075	1.10254339251664e-45	5.93144581696891e-45
"KPNA5"	"KPNA5"	-1.07215103759218	3.17142924894632	204.775072892272	1.89611151354707e-46	1.04332977505211e-45
"KPNA6"	"KPNA6"	0.0385914150486059	6.48553223385994	1.04795303213803	0.305978993359489	0.326695028163237
"KPNB1"	"KPNB1"	0.0141683654315462	7.98527348931952	0.163365363644971	0.686076820208036	0.704970837259688
"KPTN"	"KPTN"	0.206090692924758	3.65114479225477	21.0009912378264	4.59045811084395e-06	6.43954089832247e-06
"KRAS"	"KRAS"	-0.271579519670724	5.93093584422615	64.9315576429278	7.75451982127333e-16	1.55854759756454e-15
"KRBA1"	"KRBA1"	0.0681768077040306	4.65074554405502	3.64005046236389	0.0564052246357495	0.0641057023906221
"KRCC1"	"KRCC1"	0.318631169330226	5.53669889523609	68.9721653554524	9.98629667119013e-17	2.06089261452344e-16
"KREMEN1"	"KREMEN1"	-0.188351761894296	4.71734269698839	8.31001786681441	0.00394270033858506	0.00480014067796619
"KREMEN2"	"KREMEN2"	-0.537613762075767	1.08995616698742	17.0544120308332	3.63238823832978e-05	4.89446058509868e-05
"KRI1"	"KRI1"	-0.253685656614934	5.43614103070967	42.8092253146052	6.03468980558816e-11	1.02552182551356e-10
"KRIT1"	"KRIT1"	0.451909367685528	5.60622438389948	84.732067634177	3.4166385993891e-20	7.86370063646359e-20
"KRR1"	"KRR1"	-0.00658081849330071	4.9215354542167	0.0428693673987937	0.835971442074866	0.847444756453879
"KRT10"	"KRT10"	0.990161030207817	4.78252099114011	485.106945676901	1.6538488179502e-107	7.32194780962234e-106
"KRT17"	"KRT17"	0.417974736569028	1.01974416985998	3.51570033339499	0.0607899599154098	0.0689861448377665
"KRT18"	"KRT18"	1.46025814942875	0.82738374623731	70.4693205334206	4.67480301515834e-17	9.74753323497729e-17
"KRT5"	"KRT5"	-0.501397251640085	0.703982484782217	3.68519796991518	0.0548974541456076	0.0624558305434941
"KRTCAP2"	"KRTCAP2"	0.640530346957695	5.94806926867962	161.739618268208	4.71601459363862e-37	1.89596621138868e-36
"KSR1"	"KSR1"	-0.686793191928609	5.78930418601342	172.667193514985	1.93486504123333e-39	8.36400155328006e-39
"KSR2"	"KSR2"	-3.21858132375977	4.3023114322593	302.829335079833	7.96826972018654e-68	9.01223755774536e-67
"KTELC1"	"KTELC1"	0.423205773368516	4.58115594651685	113.493197709831	1.68257574779066e-26	4.77714240062079e-26
"KTI12"	"KTI12"	0.819937012303792	3.34948182689126	493.473963540756	2.49989987153017e-109	1.1983791536471e-107
"KTN1"	"KTN1"	-0.580717530891574	7.86844432189481	236.97935959508	1.79207845575935e-53	1.25697285872229e-52
"KYNU"	"KYNU"	1.73026577308892	1.26496306012489	218.856814377722	1.60599583460406e-49	9.71178015771216e-49
"KY"	"KY"	-0.608490218118008	2.09511947552858	16.0285398349184	6.23948126241559e-05	8.33216218393049e-05
"L1CAM"	"L1CAM"	-1.95214464866199	6.40917419570129	102.435302232168	4.45688155663805e-24	1.1676126365445e-23
"L2HGDH"	"L2HGDH"	-0.566976369532946	3.77377792658116	140.6749807707	1.89501868795005e-32	6.52883996798022e-32
"L3MBTL2"	"L3MBTL2"	-0.151499826966247	5.35641853578796	24.8766865035399	6.11170857491145e-07	8.87276424378189e-07
"L3MBTL3"	"L3MBTL3"	-0.231716913885141	3.17676776399313	24.9607593728387	5.85090964381313e-07	8.50267204511972e-07
"L3MBTL4"	"L3MBTL4"	0.156288714288276	3.0641047862626	3.82541004698237	0.0504809945990687	0.0576124051092406
"L3MBTL"	"L3MBTL"	-0.70066780910265	3.69742320595928	83.8833558229429	5.24845465074331e-20	1.20110461553606e-19
"LACE1"	"LACE1"	-0.161657499317577	2.02489490170853	9.6388774958466	0.00190501620849005	0.00236302970185164
"LACTB2"	"LACTB2"	0.782550291967161	3.35921349704246	138.34302437344	6.13155922576666e-32	2.07786945017378e-31
"LACTB"	"LACTB"	0.373447105318852	3.5198807276763	79.9623833108645	3.81606020311955e-19	8.49271384482117e-19
"LAG3"	"LAG3"	0.191278579335291	0.767178753645652	2.3776159183077	0.123085262363278	0.136262548232254
"LAGE3"	"LAGE3"	0.52927721533087	4.50452742235803	128.501481914187	8.71821172416482e-30	2.73900935613572e-29
"LAIR1"	"LAIR1"	1.0326710152991	4.86399355189255	112.368833188024	2.96655608061153e-26	8.34729492303462e-26
"LAMA1"	"LAMA1"	0.180063782835532	4.07829295764773	2.14882992847868	0.142678587899796	0.15701694542192
"LAMA2"	"LAMA2"	1.19463338551033	4.93555379879075	138.53149348868	5.57639948264795e-32	1.89150738777634e-31
"LAMA3"	"LAMA3"	-0.725738028340485	1.87834614654799	30.1947345416132	3.90768932981612e-08	5.93678438742239e-08
"LAMA4"	"LAMA4"	1.05058688719129	5.96996294568315	156.821475196069	5.59963986366372e-36	2.16811945189248e-35
"LAMA5"	"LAMA5"	0.174577447912711	6.41929572576271	6.45145289317338	0.0110861647547043	0.013190959739776
"LAMB1"	"LAMB1"	1.83240965269309	5.87994555191681	269.56647528845	1.41056904699493e-60	1.24745315170102e-59
"LAMB2"	"LAMB2"	0.650915112664133	7.548025187347	101.566300069565	6.91111167140733e-24	1.79626864752179e-23
"LAMB3"	"LAMB3"	0.13974097813034	2.75827734430132	2.29828031418913	0.129517324691294	0.143011388113482
"LAMC1"	"LAMC1"	1.65606365375658	6.71242947931802	418.255651711747	5.84959984592768e-93	1.58289078447654e-91
"LAMC3"	"LAMC3"	1.09718694589355	4.23778770894326	143.983673426199	3.58228715302571e-33	1.26428013443084e-32
"LAMP1"	"LAMP1"	0.131102307397058	7.95333234156876	9.50394268918137	0.00205030866757216	0.00253846904818628
"LAMP2"	"LAMP2"	0.205146521383141	8.57494720059283	21.1362610410645	4.27756934473812e-06	6.00585504837298e-06
"LANCL1"	"LANCL1"	-0.603129986446619	7.50000263870182	142.273212621476	8.47504939868675e-33	2.95219658673696e-32
"LANCL2"	"LANCL2"	1.10958712109857	7.40918041510692	100.828310395258	1.00312267871674e-23	2.58632360102979e-23
"LAP3"	"LAP3"	0.751675041269604	7.0577919647088	160.188736609908	1.02899154974432e-36	4.09250293012323e-36
"LAPTM4A"	"LAPTM4A"	0.651198052323513	8.07753619985429	248.315951653533	6.04758908973528e-56	4.60794459221566e-55
"LAPTM4B"	"LAPTM4B"	0.369209120986254	7.63924946561046	54.9292560359513	1.24947197837864e-13	2.33100590605509e-13
"LAPTM5"	"LAPTM5"	1.06455778280298	8.28213375608468	141.668890606526	1.14889630830741e-32	3.9867142510466e-32
"LARGE"	"LARGE"	-0.734659511808765	5.43014371618156	146.226451476937	1.15833913365796e-33	4.14260761807468e-33
"LARP1B"	"LARP1B"	0.138189781679713	3.99809751605997	17.836216140553	2.40756929724393e-05	3.27056213908233e-05
"LARP1"	"LARP1"	-0.352886684478704	7.75950969738026	105.201841558963	1.10307321755516e-24	2.9403776414189e-24
"LARP4B"	"LARP4B"	-0.856205934284133	5.90265013457	545.693153867324	1.08870644907756e-120	7.39962594520928e-119
"LARP4"	"LARP4"	0.246652860783417	5.64174540377136	63.015195972456	2.05117972441975e-15	4.06334549403733e-15
"LARP6"	"LARP6"	-0.295089860927065	5.49107425544195	25.3468091799507	4.78943978875048e-07	6.98817978449311e-07
"LARP7"	"LARP7"	-0.0475272315769828	5.75694402114331	2.01968716628721	0.155271127634373	0.170331144560341
"LARS2"	"LARS2"	-0.191088465780695	5.57238583521223	21.9943661012793	2.73451974085819e-06	3.87658071762671e-06
"LARS"	"LARS"	-0.16200570610534	7.55361031679724	28.9525478937876	7.41731863927587e-08	1.11575770927677e-07
"LAS1L"	"LAS1L"	-0.0465256317760467	5.10565938939499	1.39002712924889	0.238400518202364	0.257024449062825
"LASP1"	"LASP1"	-0.115267828498485	7.59133317352622	10.2259605647603	0.00138477604489143	0.00173135873580562
"LASS1"	"LASS1"	0.0218873244036311	7.16487398696975	0.0923409086142328	0.761222005349739	0.776508664842741
"LASS2"	"LASS2"	0.554369584553754	7.02379947820519	132.160903459976	1.3797070015318e-30	4.45450897885279e-30
"LASS4"	"LASS4"	0.040548634535511	5.5369261172866	0.892684307835225	0.34475092117521	0.366228286311529
"LASS5"	"LASS5"	0.704949573740161	5.9189053564386	317.27000136114	5.69589399089361e-71	7.23328572861112e-70
"LASS6"	"LASS6"	-0.233925519477645	5.36771218299195	18.6111436239556	1.60280897728522e-05	2.19318200039302e-05
"LAT2"	"LAT2"	0.700582117299511	4.42563058184586	64.5290467879142	9.51197056406734e-16	1.90489414657633e-15
"LATS1"	"LATS1"	-0.68371616095018	4.11692169316597	93.4707266391928	4.12252888966644e-22	1.00796910548389e-21
"LATS2"	"LATS2"	1.00581716187113	3.3561473069538	160.252678501281	9.96417604525006e-37	3.96840100707249e-36
"LAT"	"LAT"	0.107858274143303	2.12300870904923	1.64108245930174	0.200177015094846	0.217320033560411
"LAYN"	"LAYN"	0.838717802724569	3.7962830836691	123.596883022504	1.03221164789013e-28	3.13474470872779e-28
"LBH"	"LBH"	1.00402871443137	5.341994514353	150.260186314803	1.52086096665184e-34	5.59672196599357e-34
"LBR"	"LBR"	0.288684430698775	5.83499166601156	43.6818777918977	3.86332682639884e-11	6.605572512788e-11
"LBXCOR1"	"LBXCOR1"	-1.14297174376385	0.759840457535108	143.493846327784	4.58410998917601e-33	1.61038971883769e-32
"LCA5L"	"LCA5L"	0.704388546652389	1.53498746861048	69.4357542950617	7.89445302478934e-17	1.63478753311222e-16
"LCA5"	"LCA5"	-0.538247861817472	3.7898257577266	114.861286940544	8.43994471523484e-27	2.41998573266894e-26
"LCAT"	"LCAT"	-0.98372227643885	5.19860918582201	125.234519584285	4.52216527184288e-29	1.38496692702495e-28
"LCLAT1"	"LCLAT1"	0.223203662983454	4.30595374363409	41.6309946043652	1.10231771035633e-10	1.85324044743102e-10
"LCMT1"	"LCMT1"	-0.0212213270616521	5.03909519850681	0.401667496737218	0.526229346297549	0.547758286335175
"LCMT2"	"LCMT2"	0.0236540954956908	4.1981898993393	0.379553990751219	0.537842029628923	0.559283081664842
"LCN12"	"LCN12"	-1.30187328408354	0.735505991222515	98.8341844398331	2.74554018329734e-23	6.97686242471398e-23
"LCNL1"	"LCNL1"	-2.28525798976173	2.39177822026295	172.539597292773	2.06308234347291e-39	8.91027538378798e-39
"LCORL"	"LCORL"	-0.0617162213657696	2.87443385720447	1.55779690141435	0.211988088017221	0.229626004506196
"LCOR"	"LCOR"	-1.77932089451123	1.73583670169193	301.766069589002	1.35833843898118e-67	1.52203293971599e-66
"LCP1"	"LCP1"	0.892145486109969	5.66946445897237	105.494192570169	9.51764390178411e-25	2.54689335981753e-24
"LCP2"	"LCP2"	0.967845690842988	4.40416165353393	145.65857712138	1.5416359030996e-33	5.5066032492408e-33
"LCTL"	"LCTL"	2.05765656063632	0.914269005359991	231.231679313941	3.21171439429208e-52	2.15558596597897e-51
"LDB1"	"LDB1"	-0.574474846478137	5.88914053659663	120.258420120565	5.55340063567507e-28	1.64983749235928e-27
"LDB2"	"LDB2"	-0.338335239244245	4.52770360704581	13.2989850449613	0.000265549828636471	0.000343953195774375
"LDB3"	"LDB3"	-2.06615123605635	3.41923259613306	196.371003094852	1.29358725646009e-44	6.685920282675e-44
"LDHA"	"LDHA"	2.15556991808004	8.29457305595206	873.384981324667	5.99380182323177e-192	3.21378774055283e-189
"LDHB"	"LDHB"	-0.638629613638087	9.93399090270222	200.271441342646	1.8222061891198e-45	9.73075580962277e-45
